game,patch,projectile_key,category,shot_type,projectile_number,effective_range,minimum_range,muzzle_velocity,marksmanship_bonus,spread,base_damage,ap_damage,base_reload_time,calibration_distance,calibration_area,bonus_vs_infantry,bonus_vs_large,burst_size,burst_shot_delay,shots_per_volley,collision_radius,mass,gravity,ignition_amount,is_magical,can_target_airborne,can_damage_allies,can_damage_buildings,building_damage_multiplier,projectile_penetration,penetration_entity_size_cap,max_penetration,expiry_range,expire_on_impact,can_bounce,can_roll,homing_params,scaling_damage,contact_stat_effect,explosion_key,shrapnel_key,is_spell
warhammer_3,8.1.1,wh_dlc05_wef_standard_arrow,arrow,small_arm_default,1,170,0,45,10,0,18,4,11,120,3.1,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc05_wef_standard_arrow_mounted,arrow,small_arm_default,1,150,0,45,10,0,18,4,11,100,2.6,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc05_wef_starfire_arrow,arrow,small_arm_default,1,170,0,55,10,0,2,16,11,120,3.4,0,0,1,0,1,0.1,4,-1,1,true,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc05_wef_swiftshiver_arrow,arrow,small_arm_default,2,155,0,45,10,1.6,14,4,11,100,4.2,0,0,1,0,1,0.1,3,-1,0,true,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc05_wef_waywatchers_arrow,arrow,small_arm_default,1,190,0,57,30,0,10,20,11,120,3.1,0,0,1,0,1,0.1,4,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc06_dwf_crossow_bolt_bugmans_rangers,arrow,small_arm_default,1,160,0,45,20,0,18,6,13,110,4.4,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc06_dwf_rangers_throwing_axe,axe,small_arm_default,1,80,0,32,10,0,6,26,8,40,2,0,0,1,0,1,0.12,3,-1,0,false,true,true,false,0.5,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc07_brt_trebuchet_blessed_stone,artillery,artillery_default,1,440,50,70,10,0,70,270,20,340,90,0,0,1,0,1,0.2,120,-1,0,true,true,false,true,1.5,high,large,10,700,true,false,false,,,,wh_dlc07_brt_blessed_stone_explosion,,false
warhammer_3,8.1.1,wh_dlc08_nor_cav_marauder_warwolves_chariot_throwing_axe,axe,small_arm_default,1,70,0,32,10,0,24,80,10,40,2,0,0,1,0,1,0.12,3,-1,0,false,true,true,false,0.5,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc08_nor_hellcannon_blast_ice,artillery,artillery_default,1,420,35,72,20,0,72,262,12,300,18,0,0,1,0,1,0.2,150,-1,0,true,true,true,true,2,low,small,2,700,false,false,false,homing_medium_artillery_slow,,,wh_dlc08_nor_hellcannon_ice,,false
warhammer_3,8.1.1,wh_dlc16_wef_orion_spear_anti_large,artillery,artillery_default,1,140,0,90,100,0,80,280,8,70,1,0,75,1,0,1,0.1,50,-1,0,false,true,true,false,1.5,very_high_low_entity,very_large,9,700,false,false,false,homing_strong_magical_fast,,,,,false
warhammer_3,8.1.1,wh_dwf_bolt_thrower_bolt,artillery,artillery_default,1,340,8,70,30,0,20,90,18,265,2.9,0,50,1,0,1,0.1,50,-1,0,false,true,true,true,1.5,large_3,large,3,700,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dwf_bolt_thrower_bolt_flaming,artillery,artillery_default,1,340,8,70,30,0,20,90,18,265,2.9,0,50,1,0,1,0.1,50,-1,1,false,true,true,true,1.5,large_3,large,3,700,false,false,false,,,wh_main_unit_contact_morale,wh2_dlc17_dwf_rune_of_burning_generic,,false
warhammer_3,8.1.1,wh_dwf_bolt_thrower_bolt_penetrating,artillery,artillery_default,1,340,8,70,30,0,20,90,18,265,2.9,0,50,1,0,1,0.1,50,-1,0,false,true,true,true,1.5,very_high,very_large,20,700,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dwf_bolt_thrower_bolt_seeking,artillery,artillery_default,1,340,8,70,30,0,20,90,18,265,2.9,0,50,1,0,1,0.1,50,-1,0,false,true,true,true,1.5,large_3,large,3,700,false,false,false,homing_medium_artillery_slow,,,,,false
warhammer_3,8.1.1,wh_dwf_cannon_ball,artillery,artillery_default,1,440,10,100,30,0,84,336,22,265,7.8,0,0,1,0,1,0.3,350,-1,0,false,true,true,true,1.5,very_high_low_entity,very_large,9,700,false,true,true,,,,,,false
warhammer_3,8.1.1,wh_dwf_cannon_ball_flaming,artillery,artillery_default,1,440,10,100,30,0,84,336,22,265,7.8,0,0,1,0,1,0.3,350,-1,1,false,true,true,true,1.5,very_high_low_entity,very_large,9,700,false,true,true,,,wh_main_unit_contact_morale,wh2_dlc17_dwf_rune_of_burning_generic,,false
warhammer_3,8.1.1,wh_dwf_cannon_ball_penetrating,artillery,artillery_default,1,440,10,100,30,0,84,370,22,265,7.8,0,0,1,0,1,0.3,350,-1,0,false,true,true,true,1.5,very_high,very_large,20,700,false,true,true,,,,,,false
warhammer_3,8.1.1,wh_dwf_cannon_ball_seeking,artillery,artillery_default,1,440,10,100,30,0,84,336,22,265,7.8,0,50,1,0,1,0.3,350,-1,0,false,true,true,true,1.5,very_high_low_entity,very_large,9,700,false,true,true,homing_medium_artillery_fast,,,,,false
warhammer_3,8.1.1,wh_dwf_crossow_bolt,arrow,small_arm_default,1,160,0,45,10,0,18,6,13,110,4.7,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dwf_drakegun_flame,musket,artillery_flammable,1,80,0,30,10,0,8,4,9,40,1.4,0,0,4,0.35,1,1,40,3,1,false,true,true,false,0.5,low,small,2,120,true,false,false,,,wh_main_unit_contact_morale,wh_main_dwf_drakegun_explosion,,false
warhammer_3,8.1.1,wh_dwf_drakegun_trollhammer,artillery,artillery_default,1,170,0,80,10,0,20,75,20,85,3,0,20,1,0,1,0.3,100,-1,1,false,true,true,false,1.5,very_low,very_small,0,300,true,false,false,,,,wh_main_dwf_trollhammer,,false
warhammer_3,8.1.1,wh_dwf_flame_cannon_flame,artillery,artillery_default,1,280,7,40,20,0,45,25,10,240,1.4,0,0,1,0,6,1,40,4,1,false,true,true,true,1.5,very_low,very_small,0,350,false,false,false,,,wh_main_unit_contact_morale,wh_main_dwf_flamecannon_explosion,,false
warhammer_3,8.1.1,wh_dwf_flame_cannon_flame_penetrating,artillery,artillery_default,1,280,7,40,20,0,45,50,10,240,1.4,0,0,1,0,6,1,40,4,1,false,true,true,true,1.5,medium,medium,5,350,false,false,false,,,wh_main_unit_contact_morale,wh_main_dwf_flamecannon_explosion,,false
warhammer_3,8.1.1,wh_dwf_flame_cannon_flame_seeking,artillery,artillery_default,1,280,7,40,20,0,45,25,10,240,1.4,0,50,1,0,6,1,40,4,1,false,true,true,true,1.5,very_low,very_small,0,350,false,false,false,homing_medium_artillery_slow_short_range,,wh_main_unit_contact_morale,wh_main_dwf_flamecannon_explosion,,false
warhammer_3,8.1.1,wh_dwf_flame_cannon_flaming,artillery,artillery_default,1,280,7,40,20,0,45,25,10,240,1.4,0,0,1,0,6,1,40,4,1,false,true,true,true,1.5,very_low,very_small,0,350,false,false,false,,,wh_main_unit_contact_morale,wh2_dlc17_dwf_rune_of_burning_flame_cannon,,false
warhammer_3,8.1.1,wh_dwf_grudge_stone,artillery,artillery_default,1,440,40,69,10,0,30,140,20,340,80,0,0,1,0,1,0.2,120,-1,0,false,true,true,true,1.5,high,large,10,700,false,false,false,,,,wh_main_dwf_grudge_thrower_explosion,,false
warhammer_3,8.1.1,wh_dwf_grudge_stone_flaming,artillery,artillery_default,1,440,40,69,10,0,30,140,20,340,80,0,0,1,0,1,0.2,120,-1,1,false,true,true,true,1.5,high,large,10,700,false,false,false,,,wh_main_unit_contact_morale,wh2_dlc17_dwf_rune_of_burning_grudge_thrower,,false
warhammer_3,8.1.1,wh_dwf_grudge_stone_penetrating,artillery,artillery_default,1,440,40,69,10,0,30,175,20,340,80,0,0,1,0,1,0.2,120,-1,0,false,true,true,true,1.5,very_high,very_large,20,700,false,false,false,,,,wh_main_dwf_grudge_thrower_explosion,,false
warhammer_3,8.1.1,wh_dwf_grudge_stone_seeking,artillery,artillery_default,1,440,40,69,10,0,30,140,20,340,80,0,30,1,0,1,0.2,120,-1,0,false,true,true,true,1.5,high,large,10,700,false,false,false,homing_medium_artillery_slow,,,wh_main_dwf_grudge_thrower_explosion,,false
warhammer_3,8.1.1,wh_dwf_gyrobomber_clattergun_bullet,musket,small_arm_default,1,130,0,120,20,3,4,16,6,75,2,0,0,1,0,8,0.5,10,-1,0,false,true,true,false,0.5,low,small,2,160,false,false,false,,,wh2_dlc12_unit_contact_suppressive_fire,wh_main_dwf_clattergun,,false
warhammer_3,8.1.1,wh_dwf_gyrocopter_steam_shot,artillery,artillery_explosive,1,100,0,60,20,0,8,18,8,80,3,0,0,1,0,1,1,4,3,0,false,true,true,false,1.5,low,small,2,140,false,false,false,,,,wh_main_dwf_gyrocopter_steamgun_explosion,,false
warhammer_3,8.1.1,wh_dwf_ironbreakers_cinderblast_bomb,grenade,explosives,1,60,7,28,10,0,1,0,9,50,2,0,0,1,0,1,0.1,3,-1,0,false,false,true,false,3,very_low,very_small,0,-1,false,true,true,,,,wh_main_dwf_cinderblast_explosion,,false
warhammer_3,8.1.1,wh_dwf_master_engineer_rifle_bullet,musket,artillery_default,1,180,0,110,70,0,60,180,8,150,2,0,0,1,0,1,0.1,25,-1,0,false,true,true,false,0.5,medium,medium,5,-1,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dwf_miners_blasting_charge,grenade,explosives,1,55,7,28,10,0,1,0,9,50,2,0,0,1,0,1,0.2,3,-1,1,false,false,true,false,4.5,very_low,very_small,0,-1,false,true,true,,,,wh_main_dwf_blasting_charge_explosion,,false
warhammer_3,8.1.1,wh_dwf_organ_gun,artillery,artillery_default,1,300,0,100,30,0,22,68,12,180,5.3,0,0,1,0,4,0.1,25,-1,0,false,true,true,true,1.25,very_high_low_entity,very_large,9,-1,false,true,true,,,,,,false
warhammer_3,8.1.1,wh_dwf_organ_gun_flaming,artillery,artillery_default,1,300,0,100,30,0,22,68,12,180,5.3,0,0,1,0,4,0.1,25,-1,1,false,true,true,true,1.25,very_high_low_entity,very_large,9,-1,false,true,true,,,wh_main_unit_contact_morale,wh2_dlc17_dwf_rune_of_burning_organ_gun,,false
warhammer_3,8.1.1,wh_dwf_organ_gun_penetrating,artillery,artillery_default,1,300,0,100,30,0,22,80,12,180,5.3,0,0,1,0,4,0.1,25,-1,0,false,true,true,true,1.25,very_high,very_large,20,-1,false,true,true,,,,,,false
warhammer_3,8.1.1,wh_dwf_organ_gun_seeking,artillery,artillery_default,1,300,0,100,30,0,22,68,12,180,5.3,0,12,1,0,4,0.1,25,-1,0,false,true,true,true,1.25,very_high_low_entity,very_large,9,-1,false,true,true,homing_medium_artillery_fast,,,,,false
warhammer_3,8.1.1,wh_dwf_rifle_bullet,musket,small_arm_default,1,145,0,100,20,0,5,17,13,90,1.65,0,0,1,0,1,0.05,5,-1,0,false,true,true,false,0.5,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_emp_crossbow_bolt,arrow,small_arm_default,1,160,0,45,10,0,18,6,13,120,5.1,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_emp_great_cannon_ball,artillery,artillery_default,1,450,10,100,25,0,88,352,22,275,8.5,0,0,1,0,1,0.3,350,-1,0,false,true,true,true,1.5,very_high_low_entity,very_large,9,700,false,true,true,,,,,,false
warhammer_3,8.1.1,wh_emp_grenade,arrow,explosives,1,100,7,40,10,0,10,2,10,100,10,0,0,1,0,1,0.05,1,-1,0,false,false,true,false,0.25,,,,230,false,false,false,,,,wh_main_emp_grenade_explosion,,false
warhammer_3,8.1.1,wh_emp_helblaster_volley_gun_bullet,artillery,artillery_default,1,290,0,100,20,0,18,57,10,275,7,0,0,1,0,9,0.05,8,-1,0,false,true,true,true,1.25,medium_3,medium,3,440,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_emp_helblaster_volley_gun_bullet_upgraded,artillery,artillery_default,1,290,0,100,20,0,18,57,10,275,7,0,0,1,0,9,0.05,8,-1,0,false,true,true,true,1.25,medium_6,medium,6,440,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_emp_mortar_shell,artillery,artillery_explosive,1,380,60,68,10,0,100,30,19,300,380,0,0,1,0,1,0.16,50,-1,0,false,true,true,true,1.5,low,small,2,600,false,false,false,,,,wh_main_emp_mortar_explosion,,false
warhammer_3,8.1.1,wh_emp_pistol_bullet,musket,small_arm_default,1,80,0,90,10,0,13,2,9,60,1.6,0,0,1,0,2,0.05,2,-1,0,false,true,true,false,0.5,low,small,2,-1,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_emp_rifle_bullet,musket,small_arm_default,1,145,0,100,10,0,5,17,13,100,1.8,0,0,1,0,1,0.05,5,-1,0,false,true,true,false,0.5,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_emp_rifle_bullet_exploding,musket,small_arm_flaming,1,145,0,100,10,0,5,17,13,100,1.8,0,0,1,0,1,0.05,5,-1,0,false,true,true,false,1,very_low,very_small,0,300,false,false,false,,,,wh3_dlc25_emp_exploding_bullets,,false
warhammer_3,8.1.1,wh_emp_rocket,artillery,artillery_explosive,1,480,40,72,10,0,30,70,17,300,220,0,0,1,0,3,0.25,1,-1,0,false,true,true,true,1.25,low,small,2,800,false,false,false,,,,wh_main_emp_rocket_explosion,,false
warhammer_3,8.1.1,wh_emp_steam_tank_cannon_ball,artillery,artillery_default,1,380,5,110,30,0,95,370,10,275,8,0,0,1,0,1,0.3,340,-1,0,false,true,true,true,2,very_high_low_entity,very_large,9,500,false,true,true,,,,,,false
warhammer_3,8.1.1,wh_emp_witchhunter_pistol,musket,small_arm_default,1,90,0,110,60,0,33,117,4,80,1.6,0,0,1,0,1,0.05,6,-1,0,true,true,true,false,0.5,medium,medium,5,-1,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_grn_doomdiver_goblin,artillery,artillery_default,1,400,20,-1,10,0,70,170,18,300,13,0,0,1,0,1,1,80,5,0,false,true,true,true,1.5,medium,medium,5,700,false,false,false,homing_medium_artillery_glider,,,wh_main_grn_doomdiver_goblin_explosion,,false
warhammer_3,8.1.1,wh_grn_goblin_arrow,arrow,small_arm_default,1,115,0,40,10,0,10,1,8,85,3.5,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_grn_goblin_arrow_poison_night_goblin,arrow,small_arm_default,1,115,0,40,10,0,11,1,8,85,3.5,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh_grn_goblin_arrow_poison_spider_mounted,arrow,small_arm_default,1,100,0,40,10,0,9,2,8,65,4.3,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh_grn_goblin_arrow_wolf_mounted,arrow,small_arm_default,1,100,0,40,10,0,10,1,8,65,4.3,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_grn_orc_arrow,arrow,small_arm_default,1,140,0,40,10,0,14,6,11,85,4.1,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_grn_wolf_chariot_arrow,arrow,small_arm_default,1,115,0,40,10,0,26,4,6,85,3.5,0,0,1,0,1,0.1,1,-1,0,false,true,true,false,0.25,low,small,2,-1,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_main_bound_spell_solheims_bolt_of_illumination,artillery,artillery_default,1,320,0,100,100,0,495,855,11,200,1,0,0,1,0,1,1,350,1,1,true,true,true,true,2,medium_magic,medium,10,-1,false,false,false,homing_strong_magical_fast,,,wh_main_bound_spell_solheims_bolt_of_illumination,,false
warhammer_3,8.1.1,wh_main_emp_rocket_battery_fuse,artillery,artillery_explosive,1,480,40,72,10,0,30,70,17,300,220,0,0,1,0,3,0.25,1,-1,0,false,true,true,true,1,low,small,2,800,false,false,false,,,,wh_main_emp_rocket_battery_fuse,emp_rocket_shrapnel,false
warhammer_3,8.1.1,wh_main_grn_goblin_rock_lobber_rock,artillery,artillery_default,1,400,35,67,10,0,35,135,18,300,90,0,0,1,0,1,0.2,120,-1,0,false,true,true,true,1.5,high,large,10,700,false,false,false,,,,wh_main_grn_rock_lobber_explosion,,false
warhammer_3,8.1.1,wh_nor_javelin_heavy,javelin,small_arm_default,1,90,0,40,10,0,18,7,8,40,2,0,15,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,low,small,2,150,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_pro04_chs_hellcannon_blast_ror,artillery,artillery_default,1,420,35,72,20,0,72,262,12,350,12,0,0,1,0,1,0.2,150,-1,0,true,true,true,true,2,low,small,2,700,false,false,false,homing_medium_artillery_slow,,,wh_pro04_chs_hellcannon_ror,,false
