game,patch,unit_scale,unit_key,attack_type,component_role,slot,melee_weapon_key,missile_weapon_key,projectile_key,is_default_projectile,ammunition_pool,ammunition,link_source
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire,melee,unit,primary,wh3_dlc23_chd_cha_daemonsmith,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus,melee,unit,primary,wh3_dlc23_chd_mon_bale_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu,melee,unit,primary,wh3_dlc23_chd_mon_lammasu,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut,melee,unit,primary,wh3_dlc23_chd_cha_daemonsmith,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus,melee,unit,primary,wh3_dlc23_chd_mon_bale_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu,melee,unit,primary,wh3_dlc23_chd_mon_lammasu,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal,melee,unit,primary,wh3_dlc23_chd_cha_daemonsmith,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus,melee,unit,primary,wh3_dlc23_chd_mon_bale_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu,melee,unit,primary,wh3_dlc23_chd_mon_lammasu,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_drazhoath_the_ashen,melee,unit,primary,wh3_dlc23_chd_cha_drazhoath_the_ashen,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath,melee,unit,primary,wh3_dlc23_chd_mon_bale_taurus_cinderbreath,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_gorduz_backstabber,melee,unit,primary,wh3_dlc23_chd_gorduz_backstabber,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf,melee,unit,primary,wh3_dlc23_chd_gorduz_backstabber,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_infernal_castellan,melee,unit,primary,wh3_dlc23_chd_infernal_castellan_fireglaive,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_infernal_castellan,missile,unit,primary,,wh3_dlc23_chd_infernal_castellan_fireglaive,wh3_dlc23_chd_infernal_castellan_fireglaive_bullet,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_infernal_castellan,missile,unit,additional,,wh3_dlc23_chd_infernal_castellan_fireglaive_explosive,wh3_dlc23_chd_infernal_castellan_fireglaive_bullet_explosive,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_overseer,melee,unit,primary,wh3_dlc23_chd_cha_overseer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_overseer_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_overseer_lammasu,melee,unit,primary,wh3_dlc23_chd_mon_lammasu,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death,melee,unit,primary,wh3_dlc23_chd_cha_sorcerer_prophet,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus,melee,unit,primary,wh3_dlc23_chd_mon_bale_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu,melee,unit,primary,wh3_dlc23_chd_mon_lammasu,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire,melee,unit,primary,wh3_dlc23_chd_cha_sorcerer_prophet,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus,melee,unit,primary,wh3_dlc23_chd_mon_bale_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu,melee,unit,primary,wh3_dlc23_chd_mon_lammasu,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut,melee,unit,primary,wh3_dlc23_chd_cha_sorcerer_prophet,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus,melee,unit,primary,wh3_dlc23_chd_mon_bale_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu,melee,unit,primary,wh3_dlc23_chd_mon_lammasu,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal,melee,unit,primary,wh3_dlc23_chd_cha_sorcerer_prophet,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus,melee,unit,primary,wh3_dlc23_chd_mon_bale_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu,melee,unit,primary,wh3_dlc23_chd_mon_lammasu,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu,missile,unit,primary,,wh3_dlc23_chd_cha_pistol_flare,wh3_dlc23_chd_cha_pistol_flare,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_zhatan_the_black,melee,unit,primary,wh3_dlc23_chd_cha_zhatan_the_black,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_zhatan_the_black_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses,melee,unit,primary,wh3_dlc23_chd_chaos_dwarf_warriors_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses,missile,unit,primary,,wh3_chd_blunderbuss_bullet,wh3_chd_blunderbuss_bullet,true,primary,30,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses,missile,unit,additional,,wh3_chd_blunderbuss_bullet_double_shot,wh3_chd_blunderbuss_bullet_double_shot,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror,melee,unit,primary,wh3_dlc23_chd_infernal_guard_great_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror,missile,unit,primary,,wh3_dlc23_chd_blunderbuss_bullet_ror,wh3_dlc23_chd_blunderbuss_bullet_ror,true,primary,30,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_warriors,melee,unit,primary,wh3_dlc23_chd_chaos_dwarf_warriors_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons,melee,unit,primary,wh3_dlc23_chd_chaos_dwarf_warriors_great_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror,melee,unit,primary,wh3_dlc23_chd_chaos_dwarf_warriors_axe_ror,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror,missile,unit,primary,,wh3_dlc23_chd_naptha_bombs,wh3_dlc23_chd_naptha_bombs_unit,true,primary,2,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_goblin_labourers,melee,unit,primary,wh3_dlc23_chd_inf_goblin_labourers,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_hobgoblin_archers,melee,unit,primary,wh3_dlc23_chd_hobgoblin_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_hobgoblin_archers,missile,unit,primary,,wh3_dlc23_chd_hobgoblin_bow,wh3_dlc23_chd_hobgoblin_arrow,true,primary,24,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_hobgoblin_cutthroats,melee,unit,primary,wh3_dlc23_chd_hobgoblin_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_hobgoblin_sneaky_gits,melee,unit,primary,wh3_dlc23_chd_hobgoblin_dual_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_hobgoblin_sneaky_gits,missile,unit,primary,,wh3_dlc23_chd_hobgoblin_throwing_knife,wh3_dlc23_chd_hobgoblin_throwing_knife,true,primary,3,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_guard,melee,unit,primary,wh3_dlc23_chd_infernal_guard_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_guard_fireglaives,melee,unit,primary,wh3_dlc23_chd_infernal_guard_fireglaive,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_guard_fireglaives,missile,unit,primary,,wh3_dlc23_chd_infernal_guard_fireglaive,wh3_dlc23_chd_infernal_guard_fireglaive_bullet,true,primary,30,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_guard_great_weapons,melee,unit,primary,wh3_dlc23_chd_infernal_guard_great_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_ironsworn,melee,unit,primary,wh3_dlc23_chd_infernal_ironsworn_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_ironsworn,missile,unit,primary,,wh3_dlc23_chd_naptha_bombs,wh3_dlc23_chd_naptha_bombs_unit,true,primary,2,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_ironsworn_ror,melee,unit,primary,wh3_dlc23_chd_infernal_ironsworn_dual_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_orc_labourers,melee,unit,primary,wh3_dlc23_chd_inf_orc_labourers,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_bale_taurus,melee,unit,primary,wh3_dlc23_chd_mon_bale_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_great_taurus,melee,unit,primary,wh3_dlc23_chd_mon_great_taurus,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_kdaai_destroyer,melee,unit,primary,wh3_dlc23_chd_mon_kdaai_destroyer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_kdaai_fireborn,melee,unit,primary,wh3_dlc23_chd_mon_kdaai_fireborn_dual_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_lammasu,melee,unit,primary,wh3_dlc23_chd_mon_lammasu,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_deathshrieker_rocket_launcher,melee,unit,primary,wh3_dlc23_chd_veh_artillery,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_deathshrieker_rocket_launcher,missile,unit,primary,,wh3_dlc23_chd_veh_deathshrieker_rocket_primary,wh3_dlc23_chd_deathshrieker_rocket_stage_1,true,primary,25,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_deathshrieker_rocket_launcher,missile,unit,primary,,wh3_dlc23_chd_veh_deathshrieker_rocket_primary,wh3_dlc23_chd_deathshrieker_rocket_demolition,false,primary,25,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_deathshrieker_rocket_launcher,missile,engine,engine,,wh3_dlc23_chd_veh_deathshrieker_rocket_primary,wh3_dlc23_chd_deathshrieker_rocket_stage_1,true,primary,25,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_deathshrieker_rocket_launcher,missile,engine,engine,,wh3_dlc23_chd_veh_deathshrieker_rocket_primary,wh3_dlc23_chd_deathshrieker_rocket_demolition,false,primary,25,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_dreadquake_mortar,melee,unit,primary,wh3_dlc23_chd_veh_artillery,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_dreadquake_mortar,missile,unit,primary,,wh3_dlc23_chd_veh_dreadquake_mortar_shell_primary,wh3_dlc23_chd_dreadquake_mortar_shell,true,primary,15,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon,melee,unit,primary,wh3_dlc23_chd_veh_iron_daemon,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon,missile,unit,primary,,wh3_dlc23_chd_veh_iron_daemon_cannonade_primary,wh3_dlc23_chd_iron_daemon_cannonade,true,primary,40,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_1dreadquake,melee,unit,primary,wh3_dlc23_chd_veh_iron_daemon,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_1dreadquake,missile,unit,primary,,wh3_dlc23_chd_veh_dreadquake_mortar_shell_primary,wh3_dlc23_chd_dreadquake_mortar_shell,true,primary,15,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_1dreadquake,missile,engine,engine,,wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary,wh3_dlc23_chd_iron_daemon_cannonade,true,primary,15,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror,melee,unit,primary,wh3_dlc23_chd_veh_iron_daemon_ror,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror,missile,unit,primary,,wh3_dlc23_chd_veh_iron_daemon_flame_cannon_primary,wh3_dlc23_chd_iron_daemon_flame_cannon,true,primary,560,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror,missile,engine,engine,,wh3_dlc23_chd_veh_iron_daemon_flame_cannon_primary,wh3_dlc23_chd_iron_daemon_flame_cannon,true,primary,560,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake,melee,unit,primary,wh3_dlc23_chd_veh_iron_daemon_ror,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake,missile,unit,primary,,wh3_dlc23_chd_veh_dreadquake_mortar_shell_primary,wh3_dlc23_chd_dreadquake_mortar_shell,true,primary,15,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake,missile,engine,engine,,wh3_dlc23_chd_veh_iron_daemon_flame_cannon_secondary,wh3_dlc23_chd_iron_daemon_flame_cannon,true,primary,15,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_magma_cannon,melee,unit,primary,wh3_dlc23_chd_veh_artillery,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_magma_cannon,missile,unit,primary,,wh3_dlc23_chd_veh_magma_cannon_ball_primary,wh3_dlc23_chd_magma_cannon_ball,true,primary,25,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_magma_cannon,missile,engine,engine,,wh3_dlc23_chd_veh_magma_cannon_ball_primary,wh3_dlc23_chd_magma_cannon_ball,true,primary,25,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_skullcracker,melee,unit,primary,wh3_dlc23_chd_veh_skullcracker,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_skullcracker_1dreadquake,melee,unit,primary,wh3_dlc23_chd_veh_skullcracker,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_skullcracker_1dreadquake,missile,unit,primary,,wh3_dlc23_chd_veh_dreadquake_mortar_shell_primary,wh3_dlc23_chd_dreadquake_mortar_shell,true,primary,15,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_main_chd_art_hobgob_bolt_thrower,melee,unit,primary,wh3_dlc23_chd_hobgoblin_sword,,,,,,land_units.primary_melee_weapon
