game,patch,unit_scale,unit_key,component_role,relationship_key,battle_entity_key,component_count,base_hp_per_component,bonus_hp_per_component,known_hp_total,size_class,is_large,is_primary_health_pool,can_be_targeted,link_source,notes
warhammer_3,8.1.1,ultra,wh_main_brt_cha_paladin_4,mount,wh_main_brt_mnt_warhorse_hero,wh_main_brt_mnt_cavalry_hero_blood,1,8,4160,4168,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh_main_brt_inf_men_at_arms,man,,wh_main_infantry_standard_blood_dismembers,120,8,58,7920,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_brt_inf_peasant_bowmen,man,,wh_main_infantry_standard_light_blood_dismembers,90,8,46,4860,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_brt_inf_spearmen_at_arms,man,,wh_main_infantry_standard_blood_dismembers,120,8,57,7800,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cav_bull_centaurs_axe,man,,wh3_dlc23_chd_cav_bull_centaurs_blood,16,8,608,9856,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cav_bull_centaurs_dual_axe,man,,wh3_dlc23_chd_cav_bull_centaurs_blood,16,8,608,9856,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror,man,,wh3_dlc23_chd_cav_bull_centaurs_blood,16,8,608,9856,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cav_bull_centaurs_greatweapons,man,,wh3_dlc23_chd_cav_bull_centaurs_blood,16,8,608,9856,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows,mount,wh3_dlc23_chd_mnt_giant_wolf,wh_main_grn_wolf_mount_hero_blood,60,8,53,3660,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror,mount,wh3_dlc23_chd_mnt_giant_wolf_ror,wh_main_grn_wolf_mount_hero_blood,60,8,55,3780,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears,mount,wh3_dlc23_chd_mnt_giant_wolf,wh_main_grn_wolf_mount_hero_blood,60,8,55,3780,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_astragoth_ironhand,man,,wh3_dlc23_chd_cha_astragoth_ironhand,1,8,6816,6824,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_bull_centaur_taurruk,man,,wh3_dlc23_chd_cav_bull_centaur_taurruk_blood,1,8,6272,6280,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_convoy_overseer,man,,wh3_dlc23_chd_cha_overseer,1,8,4950,4958,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_death,man,,wh3_dlc23_chd_cha_daemonsmith_sorcerer,1,8,3740,3748,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus,mount,wh3_dlc23_chd_mnt_bale_taurus,wh3_dlc23_chd_mnt_bale_taurus,1,8,8250,8258,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu,mount,wh3_dlc23_chd_mnt_lammasu,wh3_dlc23_chd_mnt_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire,man,,wh3_dlc23_chd_cha_daemonsmith_sorcerer,1,8,3740,3748,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus,mount,wh3_dlc23_chd_mnt_bale_taurus,wh3_dlc23_chd_mnt_bale_taurus,1,8,8250,8258,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu,mount,wh3_dlc23_chd_mnt_lammasu,wh3_dlc23_chd_mnt_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut,man,,wh3_dlc23_chd_cha_daemonsmith_sorcerer,1,8,3740,3748,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus,mount,wh3_dlc23_chd_mnt_bale_taurus,wh3_dlc23_chd_mnt_bale_taurus,1,8,8250,8258,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu,mount,wh3_dlc23_chd_mnt_lammasu,wh3_dlc23_chd_mnt_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal,man,,wh3_dlc23_chd_cha_daemonsmith_sorcerer,1,8,3740,3748,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus,mount,wh3_dlc23_chd_mnt_bale_taurus,wh3_dlc23_chd_mnt_bale_taurus,1,8,8250,8258,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu,mount,wh3_dlc23_chd_mnt_lammasu,wh3_dlc23_chd_mnt_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_drazhoath_the_ashen,man,,wh3_dlc23_chd_cha_drazhoath_the_ashen,1,8,5512,5520,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath,mount,wh3_dlc23_chd_mnt_bale_taurus_cinderbreath,wh3_dlc23_chd_mnt_bale_taurus_cinderbreath,1,8,8648,8656,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_gorduz_backstabber,man,,wh3_dlc23_chd_cha_gorduz_backstabber,1,8,3856,3864,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf,mount,wh3_dlc23_chd_mnt_giant_wolf_hero,wh3_dlc23_chd_mnt_giant_wolf_hero,1,8,4260,4268,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_infernal_castellan,man,,wh3_dlc23_chd_cha_infernal_castellan,1,8,3900,3908,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_overseer,man,,wh3_dlc23_chd_cha_overseer,1,8,4950,4958,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_overseer_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_overseer_lammasu,mount,wh3_dlc23_chd_mnt_lammasu,wh3_dlc23_chd_mnt_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death,man,,wh3_dlc23_chd_cha_sorcerer_prophet,1,8,4040,4048,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus,mount,wh3_dlc23_chd_mnt_bale_taurus,wh3_dlc23_chd_mnt_bale_taurus,1,8,8250,8258,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu,mount,wh3_dlc23_chd_mnt_lammasu,wh3_dlc23_chd_mnt_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire,man,,wh3_dlc23_chd_cha_sorcerer_prophet,1,8,4040,4048,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus,mount,wh3_dlc23_chd_mnt_bale_taurus,wh3_dlc23_chd_mnt_bale_taurus,1,8,8250,8258,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu,mount,wh3_dlc23_chd_mnt_lammasu,wh3_dlc23_chd_mnt_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut,man,,wh3_dlc23_chd_cha_sorcerer_prophet,1,8,4040,4048,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus,mount,wh3_dlc23_chd_mnt_bale_taurus,wh3_dlc23_chd_mnt_bale_taurus,1,8,8250,8258,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu,mount,wh3_dlc23_chd_mnt_lammasu,wh3_dlc23_chd_mnt_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal,man,,wh3_dlc23_chd_cha_sorcerer_prophet,1,8,4040,4048,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus,mount,wh3_dlc23_chd_mnt_bale_taurus,wh3_dlc23_chd_mnt_bale_taurus,1,8,8250,8258,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu,mount,wh3_dlc23_chd_mnt_lammasu,wh3_dlc23_chd_mnt_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_zhatan_the_black,man,,wh3_dlc23_chd_cha_zhatan_the_black,1,8,5812,5820,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_cha_zhatan_the_black_great_taurus,mount,wh3_dlc23_chd_mnt_great_taurus,wh3_dlc23_chd_mnt_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses,man,,wh3_dlc23_chd_inf_chaos_dwarf_warriors,80,8,69,6160,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror,man,,wh3_dlc23_chd_inf_infernal_guard,80,8,77,6800,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_warriors,man,,wh3_dlc23_chd_inf_chaos_dwarf_warriors,100,8,74,8200,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons,man,,wh3_dlc23_chd_inf_chaos_dwarf_warriors,100,8,74,8200,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror,man,,wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror,100,8,74,8200,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_goblin_labourers,man,,wh3_dlc23_chd_inf_goblin_labourers,180,8,42,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_hobgoblin_archers,man,,wh3_dlc23_chd_inf_hobgoblin_blood_dismembers,120,8,50,6960,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_hobgoblin_cutthroats,man,,wh3_dlc23_chd_inf_hobgoblin_blood_dismembers,140,8,50,8120,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_hobgoblin_sneaky_gits,man,,wh3_dlc23_chd_inf_hobgoblin_sneakygit_blood_dismembers,120,8,50,6960,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_guard,man,,wh3_dlc23_chd_inf_infernal_guard,100,8,82,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_guard_fireglaives,man,,wh3_dlc23_chd_inf_infernal_guard,80,8,77,6800,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_guard_great_weapons,man,,wh3_dlc23_chd_inf_infernal_guard,100,8,82,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_ironsworn,man,,wh3_dlc23_chd_inf_infernal_guard,100,8,98,10600,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_infernal_ironsworn_ror,man,,wh3_dlc23_chd_inf_infernal_guard,100,8,98,10600,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_inf_orc_labourers,man,,wh3_dlc23_chd_inf_orc_labourers,140,8,68,10640,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_bale_taurus,man,,wh3_dlc23_chd_mon_bale_taurus,1,8,8250,8258,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_great_taurus,man,,wh3_dlc23_chd_mon_great_taurus,1,8,6660,6668,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_kdaai_destroyer,man,,wh3_dlc23_chd_mon_kdaai_destroyer,1,8,10232,10240,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_kdaai_fireborn,man,,wh3_dlc23_chd_mon_kdaai_fireborn,16,8,484,7872,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_mon_lammasu,man,,wh3_dlc23_chd_mon_lammasu,1,8,6040,6048,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_deathshrieker_rocket_launcher,engine,wh3_dlc23_chd_veh_deathshrieker_rocket_launcher,wh3_dlc23_chd_veh_deathshrieker_rocket_launcher,1,4000,500,4500,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_dreadquake_mortar,engine,wh3_dlc23_chd_veh_dreadquake,wh3_dlc23_chd_veh_dreadquake_mortar_chassis,1,5000,500,5500,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_dreadquake_mortar,crew_or_rider,,wh3_dlc23_chd_veh_war_machine_rider_deathshrieker,1,10,0,10,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon,engine,wh3_dlc23_chd_veh_iron_daemon,wh3_dlc23_chd_veh_iron_daemon,1,7000,500,7500,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon,crew_or_rider,,wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf,4,10,0,40,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_1dreadquake,engine,wh3_dlc23_chd_veh_iron_daemon_train,wh3_dlc23_chd_veh_iron_daemon,1,7000,500,7500,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_1dreadquake,crew_or_rider,,wh3_dlc23_chd_veh_war_machine_rider_deathshrieker,7,10,0,70,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_1dreadquake,extra_engine,wh3_dlc23_chd_veh_dreadquake_towed,wh3_dlc23_chd_veh_dreadquake_mortar_chassis_towed,1,2500,0,2500,large,true,false,,land_units_to_extra_engines_tables,attach_articulation=0
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror,engine,wh3_dlc23_chd_veh_iron_daemon_ror,wh3_dlc23_chd_veh_iron_daemon_ror,1,7000,500,7500,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror,crew_or_rider,,wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf,4,10,0,40,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake,engine,wh3_dlc23_chd_veh_iron_daemon_ror_train,wh3_dlc23_chd_veh_iron_daemon_ror,1,7000,500,7500,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake,crew_or_rider,,wh3_dlc23_chd_veh_war_machine_rider_deathshrieker,7,10,0,70,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake,extra_engine,wh3_dlc23_chd_veh_dreadquake_ror_towed,wh3_dlc23_chd_veh_dreadquake_mortar_chassis_towed_ror,1,2500,0,2500,large,true,false,,land_units_to_extra_engines_tables,attach_articulation=0
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_magma_cannon,engine,wh3_dlc23_chd_veh_magma_cannon,wh3_dlc23_chd_veh_magma_cannon,1,4000,500,4500,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_skullcracker,engine,wh3_dlc23_chd_veh_skullcracker,wh3_dlc23_chd_veh_skullcracker,1,7000,500,7500,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_skullcracker_1dreadquake,engine,wh3_dlc23_chd_veh_skullcracker,wh3_dlc23_chd_veh_skullcracker,1,7000,500,7500,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_skullcracker_1dreadquake,crew_or_rider,,wh3_dlc23_chd_veh_war_machine_rider_deathshrieker,3,10,0,30,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc23_chd_veh_skullcracker_1dreadquake,extra_engine,wh3_dlc23_chd_veh_dreadquake_towed,wh3_dlc23_chd_veh_dreadquake_mortar_chassis_towed,1,2500,0,2500,large,true,false,,land_units_to_extra_engines_tables,attach_articulation=0
warhammer_3,8.1.1,ultra,wh3_main_chd_art_hobgob_bolt_thrower,engine,wh3_main_chd_art_hobgob_bolt_thrower,wh3_dlc26_grn_art_goblin_bolt_throwa,8,258,47,2440,large,true,true,true,land_units.engine,Primary artillery body includes the engine entity plus its crew entity slot.
warhammer_3,8.1.1,ultra,wh3_main_chd_art_hobgob_bolt_thrower,crew_or_rider,,wh3_dlc26_grn_inf_goblin_crew_bolt_throwa_blood_dismembers,48,8,47,2640,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh_dlc08_nor_art_hellcannon_battery,engine,wh_dlc08_nor_art_hellcannon_0,wh3_dlc20_chs_art_hellcannon_nor,4,1958,147,8420,large,true,true,true,land_units.engine,Primary artillery body includes the engine entity plus its crew entity slot.
warhammer_3,8.1.1,ultra,wh_dlc08_nor_art_hellcannon_battery,crew_or_rider,,wh_main_dwf_inf_dwarfs_crew_blood_dismembers,44,8,147,6820,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh_main_chs_art_hellcannon,engine,wh_main_chs_art_hellcannon,wh_main_chs_art_hellcannon,1,1958,147,2105,large,true,true,true,land_units.engine,Primary artillery body includes the engine entity plus its crew entity slot.
warhammer_3,8.1.1,ultra,wh_main_chs_art_hellcannon,crew_or_rider,,wh_main_dwf_inf_dwarfs_crew_blood_dismembers,11,8,147,1705,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh_pro04_chs_art_hellcannon_ror_0,engine,wh_pro04_chs_art_hellcannon_ror_0,wh3_dlc20_chs_art_hellcannon_ror,1,1958,147,2105,large,true,true,true,land_units.engine,Primary artillery body includes the engine entity plus its crew entity slot.
warhammer_3,8.1.1,ultra,wh_pro04_chs_art_hellcannon_ror_0,crew_or_rider,,wh_main_dwf_inf_dwarfs_crew_blood_dismembers,11,8,147,1705,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins,mount,wh3_dlc20_chs_mnt_norscan_warhorse_horsemen_msla,wh3_dlc20_chs_mnt_norscan_warhorse_horsemen_msla,60,8,75,4980,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons,man,,wh_main_chs_infantry_fast_blood_dismembers,120,8,70,9360,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_marauders_mnur,man,,wh3_dlc20_chs_infantry_mnur_fast_blood_dismembers,120,8,77,10200,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_marauders_mtze_spears,man,,wh_main_chs_infantry_fast_blood_dismembers,120,8,70,9360,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons,man,,wh3_dlc20_infantry_standard_mnur_very_large_blood_dismembers,100,8,90,9800,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges,man,,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,100,8,82,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds,man,,wh_main_infantry_standard_very_large_blood_dismembers,100,8,82,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_forsaken_mkho,man,,wh_dlc01_chs_infantry_forsaken_blood_dismembers,80,8,92,8000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_forsaken_msla,man,,wh3_dlc20_chs_infantry_forsaken_msla_blood_dismembers,80,8,92,8000,small,false,true,true,land_units.man_entity,
