record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
faction,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,has_database_tree,factions_tables,db/factions_tables/data__.tsv,368,wh3_dlc27_nor_sayl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node_set,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_node_sets_tables,db/technology_node_sets_tables/data__.tsv,25,nor_mil,,,,,,,FFB62F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_06,,,wh3_dlc27_tech_nor_mil_hardened_tusks,Deadly Prey,Few creatures have endured such depredation from human and inhuman hunters alike – a Mammoth dies on its own terms and no one else's.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,981,wh3_dlc27_tech_nor_mil_hardened_tusks,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_dlc27_tech_nor_hardened_tusks,false,false,placeholder.tga,160005433,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_06,,,wh3_dlc27_tech_nor_mil_hardened_tusks,Deadly Prey,Few creatures have endured such depredation from human and inhuman hunters alike – a Mammoth dies on its own terms and no one else's.,,wh3_dlc27_effect_force_stat_charge_bonus_mammoth_nor,faction_to_force_own_unseen,10.0000,Charge bonus: %+n for Feral Mammoth & War Mammoth units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2007,wh3_dlc27_tech_nor_mil_hardened_tusks|wh3_dlc27_effect_force_stat_charge_bonus_mammoth_nor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charge.png,501,charge.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_06,,,wh3_dlc27_tech_nor_mil_hardened_tusks,Deadly Prey,Few creatures have endured such depredation from human and inhuman hunters alike – a Mammoth dies on its own terms and no one else's.,,wh3_dlc27_effect_force_stat_unit_mass_mammoth_nor,faction_to_force_own_unseen,20.0000,Unit mass: %+n% for Feral Mammoth & War Mammoth units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2008,wh3_dlc27_tech_nor_mil_hardened_tusks|wh3_dlc27_effect_force_stat_unit_mass_mammoth_nor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mass.png,430,mass.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_06,,,wh3_dlc27_tech_nor_mil_hardened_tusks,Deadly Prey,Few creatures have endured such depredation from human and inhuman hunters alike – a Mammoth dies on its own terms and no one else's.,,wh3_dlc27_nor_monstrous_arcanum_hunt_unlock_mammoth_dummy,faction_to_faction_own_unseen,1.0000,Unlocks the Monster Hunt for The Great Mawherd,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2009,wh3_dlc27_tech_nor_mil_hardened_tusks|wh3_dlc27_nor_monstrous_arcanum_hunt_unlock_mammoth_dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,army.png,700,army.png,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_06,,,wh3_dlc27_tech_nor_mil_hardened_tusks,Deadly Prey,Few creatures have endured such depredation from human and inhuman hunters alike – a Mammoth dies on its own terms and no one else's.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,633,wh3_dlc27_tech_nor_monsters_06|nor_mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_mil,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_07,,,wh_dlc08_tech_nor_other_05,Champions of War,"Every new war brings the Marauders bloody, gore-drenched glory in battle, whether in victory or in death.","Life is War: War is Life. For the tribes of the north, the lands to the south exist only to be plundered and despoiled, their peoples hacked and gutted for the pleasure and amusement of the Ruinous Powers, their riches carried off to increase the wealth of the north. Some marauding warriors may fall to the weapons of those foolish enough to stand up and defend their homes, and their deaths too will please the Gods. For those Northmen who survive to claim more kills and bring back ever greater plunder, the whole world is a prize for the taking.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1731,wh_dlc08_tech_nor_marauders_07,,,,,,,,1,5,600,0,0,,,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_07,,,wh_dlc08_tech_nor_other_05,Champions of War,"Every new war brings the Marauders bloody, gore-drenched glory in battle, whether in victory or in death.","Life is War: War is Life. For the tribes of the north, the lands to the south exist only to be plundered and despoiled, their peoples hacked and gutted for the pleasure and amusement of the Ruinous Powers, their riches carried off to increase the wealth of the north. Some marauding warriors may fall to the weapons of those foolish enough to stand up and defend their homes, and their deaths too will please the Gods. For those Northmen who survive to claim more kills and bring back ever greater plunder, the whole world is a prize for the taking.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1642,wh_dlc08_tech_nor_other_05,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc08_nor_champions_of_war,false,false,,610881663,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_07,,,wh_dlc08_tech_nor_other_05,Champions of War,"Every new war brings the Marauders bloody, gore-drenched glory in battle, whether in victory or in death.","Life is War: War is Life. For the tribes of the north, the lands to the south exist only to be plundered and despoiled, their peoples hacked and gutted for the pleasure and amusement of the Ruinous Powers, their riches carried off to increase the wealth of the north. Some marauding warriors may fall to the weapons of those foolish enough to stand up and defend their homes, and their deaths too will please the Gods. For those Northmen who survive to claim more kills and bring back ever greater plunder, the whole world is a prize for the taking.",wh3_dlc27_effect_force_stat_physical_resistance_nor_marauders_r7,faction_to_force_own_unseen,10.0000,Physical resistance: %n% for Marauder units {{tr:rank7}},,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3342,wh_dlc08_tech_nor_other_05|wh3_dlc27_effect_force_stat_physical_resistance_nor_marauders_r7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resistance_physical.png,582,resistance_physical.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_07,,,wh_dlc08_tech_nor_other_05,Champions of War,"Every new war brings the Marauders bloody, gore-drenched glory in battle, whether in victory or in death.","Life is War: War is Life. For the tribes of the north, the lands to the south exist only to be plundered and despoiled, their peoples hacked and gutted for the pleasure and amusement of the Ruinous Powers, their riches carried off to increase the wealth of the north. Some marauding warriors may fall to the weapons of those foolish enough to stand up and defend their homes, and their deaths too will please the Gods. For those Northmen who survive to claim more kills and bring back ever greater plunder, the whole world is a prize for the taking.",wh3_dlc27_effect_replenishment_nor_marauders_r7,faction_to_force_own_unseen,5.0000,Casualty replenishment rate: %+n% for Marauder units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3343,wh_dlc08_tech_nor_other_05|wh3_dlc27_effect_replenishment_nor_marauders_r7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replenishment.png,101,replenishment.png,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_07,,,wh_dlc08_tech_nor_other_05,Champions of War,"Every new war brings the Marauders bloody, gore-drenched glory in battle, whether in victory or in death.","Life is War: War is Life. For the tribes of the north, the lands to the south exist only to be plundered and despoiled, their peoples hacked and gutted for the pleasure and amusement of the Ruinous Powers, their riches carried off to increase the wealth of the north. Some marauding warriors may fall to the weapons of those foolish enough to stand up and defend their homes, and their deaths too will please the Gods. For those Northmen who survive to claim more kills and bring back ever greater plunder, the whole world is a prize for the taking.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,647,wh_dlc08_tech_nor_marauders_07|nor_mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_mil,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_07,,,wh_dlc08_tech_nor_creatures_07,Master of Beasts,"“To kill the beast, you must think like the beast.""","For a master hunter, knowledge of his prey is not enough. Yes, he knows its ways - where it rests, what it feeds on, what its defences are - but more than that he must learn how the creatures he would stalk and kill see the world, to come to know what they fear and how they will react to being hunted. All weaknesses are uncovered, all behaviours understood. Only then does the true hunter, who makes all the world his prey, walk though the wilds with confidence, certain that whatever monsters or wild beasts he may encounter, he can overcome and slay them, and dedicate their deaths to the Ruinous Powers.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1216,wh3_dlc27_tech_nor_monsters_07,,,,,,,,9,5,600,0,0,,,0,0,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_07,,,wh_dlc08_tech_nor_creatures_07,Master of Beasts,"“To kill the beast, you must think like the beast.""","For a master hunter, knowledge of his prey is not enough. Yes, he knows its ways - where it rests, what it feeds on, what its defences are - but more than that he must learn how the creatures he would stalk and kill see the world, to come to know what they fear and how they will react to being hunted. All weaknesses are uncovered, all behaviours understood. Only then does the true hunter, who makes all the world his prey, walk though the wilds with confidence, certain that whatever monsters or wild beasts he may encounter, he can overcome and slay them, and dedicate their deaths to the Ruinous Powers.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1617,wh_dlc08_tech_nor_creatures_07,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc08_nor_master_of_beasts,false,false,,1451025459,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_07,,,wh_dlc08_tech_nor_creatures_07,Master of Beasts,"“To kill the beast, you must think like the beast.""","For a master hunter, knowledge of his prey is not enough. Yes, he knows its ways - where it rests, what it feeds on, what its defences are - but more than that he must learn how the creatures he would stalk and kill see the world, to come to know what they fear and how they will react to being hunted. All weaknesses are uncovered, all behaviours understood. Only then does the true hunter, who makes all the world his prey, walk though the wilds with confidence, certain that whatever monsters or wild beasts he may encounter, he can overcome and slay them, and dedicate their deaths to the Ruinous Powers.",wh3_dlc27_effect_attribute_enable_unbreakable_nor_monst_arcanum_monsters_rank7,faction_to_force_own_unseen,1.0000,Attribute: Unbreakable for Monstrous Arcanum monsters {{tr:rank7}},,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3276,wh_dlc08_tech_nor_creatures_07|wh3_dlc27_effect_attribute_enable_unbreakable_nor_monst_arcanum_monsters_rank7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attribute_unbreakable.png,0,attribute_unbreakable.png,both,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_07,,,wh_dlc08_tech_nor_creatures_07,Master of Beasts,"“To kill the beast, you must think like the beast.""","For a master hunter, knowledge of his prey is not enough. Yes, he knows its ways - where it rests, what it feeds on, what its defences are - but more than that he must learn how the creatures he would stalk and kill see the world, to come to know what they fear and how they will react to being hunted. All weaknesses are uncovered, all behaviours understood. Only then does the true hunter, who makes all the world his prey, walk though the wilds with confidence, certain that whatever monsters or wild beasts he may encounter, he can overcome and slay them, and dedicate their deaths to the Ruinous Powers.",wh3_dlc27_effect_attribute_enable_unbreakable_nor_monst_arcanum_monsters_rank7_dummy,faction_to_force_own_unseen,1.0000,Attribute: Unbreakable for Monstrous Arcanum monsters {{tr:rank7}},,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3277,wh_dlc08_tech_nor_creatures_07|wh3_dlc27_effect_attribute_enable_unbreakable_nor_monst_arcanum_monsters_rank7_dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attribute_unbreakable.png,320,attribute_unbreakable.png,both,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_07,,,wh_dlc08_tech_nor_creatures_07,Master of Beasts,"“To kill the beast, you must think like the beast.""","For a master hunter, knowledge of his prey is not enough. Yes, he knows its ways - where it rests, what it feeds on, what its defences are - but more than that he must learn how the creatures he would stalk and kill see the world, to come to know what they fear and how they will react to being hunted. All weaknesses are uncovered, all behaviours understood. Only then does the true hunter, who makes all the world his prey, walk though the wilds with confidence, certain that whatever monsters or wild beasts he may encounter, he can overcome and slay them, and dedicate their deaths to the Ruinous Powers.",wh3_dlc27_effect_force_stat_ward_save_monsters_nor_r7,faction_to_force_own_unseen,5.0000,Ward save: %n% for Norscan Monster units {{tr:rank7}},,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3278,wh_dlc08_tech_nor_creatures_07|wh3_dlc27_effect_force_stat_ward_save_monsters_nor_r7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resistance_ward_save.png,582,resistance_ward_save.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_07,,,wh_dlc08_tech_nor_creatures_07,Master of Beasts,"“To kill the beast, you must think like the beast.""","For a master hunter, knowledge of his prey is not enough. Yes, he knows its ways - where it rests, what it feeds on, what its defences are - but more than that he must learn how the creatures he would stalk and kill see the world, to come to know what they fear and how they will react to being hunted. All weaknesses are uncovered, all behaviours understood. Only then does the true hunter, who makes all the world his prey, walk though the wilds with confidence, certain that whatever monsters or wild beasts he may encounter, he can overcome and slay them, and dedicate their deaths to the Ruinous Powers.",wh3_dlc27_effect_nor_local_recruitment_monsters,faction_to_force_own_unseen,-1.0000,Local recruitment duration: %+n turns for all Norscan Monsters (minimum 1),,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3279,wh_dlc08_tech_nor_creatures_07|wh3_dlc27_effect_nor_local_recruitment_monsters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turns.png,130,turns.png,campaign,false
